previous_frame,current_frame,changed_pixel_ratio,classification
frame_0433.jpg,frame_0434.jpg,0.0,same_build_sequence
frame_0434.jpg,frame_0435.jpg,0.0,same_build_sequence
frame_0435.jpg,frame_0436.jpg,0.0,same_build_sequence
frame_0436.jpg,frame_0437.jpg,0.0,same_build_sequence
frame_0437.jpg,frame_0438.jpg,0.0,same_build_sequence
frame_0438.jpg,frame_0439.jpg,0.0,same_build_sequence
frame_0439.jpg,frame_0440.jpg,0.0,same_build_sequence
frame_0440.jpg,frame_0441.jpg,0.0,same_build_sequence
frame_0441.jpg,frame_0442.jpg,0.0,same_build_sequence
frame_0442.jpg,frame_0443.jpg,0.0,same_build_sequence
frame_0443.jpg,frame_0444.jpg,0.017656,same_build_sequence
frame_0444.jpg,frame_0445.jpg,0.0,same_build_sequence
frame_0445.jpg,frame_0446.jpg,0.0,same_build_sequence
frame_0446.jpg,frame_0447.jpg,0.0,same_build_sequence
frame_0447.jpg,frame_0448.jpg,0.0,same_build_sequence
frame_0448.jpg,frame_0449.jpg,0.0,same_build_sequence
frame_0449.jpg,frame_0450.jpg,0.0,same_build_sequence
frame_0450.jpg,frame_0451.jpg,0.0,same_build_sequence
frame_0451.jpg,frame_0452.jpg,0.115573,new_slide
frame_0452.jpg,frame_0453.jpg,0.002951,same_build_sequence
frame_0453.jpg,frame_0454.jpg,0.0,same_build_sequence
frame_0454.jpg,frame_0455.jpg,0.0,same_build_sequence
frame_0455.jpg,frame_0456.jpg,0.0,same_build_sequence
frame_0456.jpg,frame_0457.jpg,0.0,same_build_sequence
frame_0457.jpg,frame_0458.jpg,0.0,same_build_sequence
frame_0458.jpg,frame_0459.jpg,0.0,same_build_sequence
frame_0459.jpg,frame_0460.jpg,0.0,same_build_sequence
frame_0460.jpg,frame_0461.jpg,0.0,same_build_sequence
frame_0461.jpg,frame_0462.jpg,0.0,same_build_sequence
frame_0462.jpg,frame_0463.jpg,0.0,same_build_sequence
frame_0463.jpg,frame_0464.jpg,0.0,same_build_sequence
frame_0464.jpg,frame_0465.jpg,0.0,same_build_sequence
frame_0465.jpg,frame_0466.jpg,0.0,same_build_sequence
frame_0466.jpg,frame_0467.jpg,0.0,same_build_sequence
frame_0467.jpg,frame_0468.jpg,0.0,same_build_sequence
frame_0468.jpg,frame_0469.jpg,0.0,same_build_sequence
frame_0469.jpg,frame_0470.jpg,0.0,same_build_sequence
frame_0470.jpg,frame_0471.jpg,0.0,same_build_sequence
frame_0471.jpg,frame_0472.jpg,0.0,same_build_sequence
frame_0472.jpg,frame_0473.jpg,0.0,same_build_sequence
frame_0473.jpg,frame_0474.jpg,0.0,same_build_sequence
frame_0474.jpg,frame_0475.jpg,0.0,same_build_sequence
frame_0475.jpg,frame_0476.jpg,0.0,same_build_sequence
frame_0476.jpg,frame_0477.jpg,0.0,same_build_sequence
frame_0477.jpg,frame_0478.jpg,0.0,same_build_sequence
frame_0478.jpg,frame_0479.jpg,0.0,same_build_sequence
frame_0479.jpg,frame_0480.jpg,0.0,same_build_sequence
frame_0480.jpg,frame_0481.jpg,0.0,same_build_sequence
frame_0481.jpg,frame_0482.jpg,0.0,same_build_sequence
frame_0482.jpg,frame_0483.jpg,0.0,same_build_sequence
frame_0483.jpg,frame_0484.jpg,0.0,same_build_sequence
frame_0484.jpg,frame_0485.jpg,0.0,same_build_sequence
frame_0485.jpg,frame_0486.jpg,0.0,same_build_sequence
frame_0486.jpg,frame_0487.jpg,0.0,same_build_sequence
frame_0487.jpg,frame_0488.jpg,0.0,same_build_sequence
frame_0488.jpg,frame_0489.jpg,0.0,same_build_sequence
frame_0489.jpg,frame_0490.jpg,0.0,same_build_sequence
frame_0490.jpg,frame_0491.jpg,0.0,same_build_sequence
frame_0491.jpg,frame_0492.jpg,0.0,same_build_sequence
frame_0492.jpg,frame_0493.jpg,0.0,same_build_sequence
frame_0493.jpg,frame_0494.jpg,0.0,same_build_sequence
frame_0494.jpg,frame_0495.jpg,0.0,same_build_sequence
frame_0495.jpg,frame_0496.jpg,0.0,same_build_sequence
frame_0496.jpg,frame_0497.jpg,0.0,same_build_sequence
frame_0497.jpg,frame_0498.jpg,0.0,same_build_sequence
frame_0498.jpg,frame_0499.jpg,0.0,same_build_sequence
frame_0499.jpg,frame_0500.jpg,0.0,same_build_sequence
frame_0500.jpg,frame_0501.jpg,0.0,same_build_sequence
frame_0501.jpg,frame_0502.jpg,0.0,same_build_sequence
frame_0502.jpg,frame_0503.jpg,0.0,same_build_sequence
frame_0503.jpg,frame_0504.jpg,0.0,same_build_sequence
frame_0504.jpg,frame_0505.jpg,0.0,same_build_sequence
frame_0505.jpg,frame_0506.jpg,0.0,same_build_sequence
frame_0506.jpg,frame_0507.jpg,0.0,same_build_sequence
frame_0507.jpg,frame_0508.jpg,0.116094,new_slide
frame_0508.jpg,frame_0509.jpg,0.0,same_build_sequence
frame_0509.jpg,frame_0510.jpg,0.0,same_build_sequence
frame_0510.jpg,frame_0511.jpg,0.0,same_build_sequence
frame_0511.jpg,frame_0512.jpg,0.0,same_build_sequence
frame_0512.jpg,frame_0513.jpg,0.0,same_build_sequence
frame_0513.jpg,frame_0514.jpg,0.0,same_build_sequence
frame_0514.jpg,frame_0515.jpg,0.0,same_build_sequence
frame_0515.jpg,frame_0516.jpg,0.0,same_build_sequence
frame_0516.jpg,frame_0517.jpg,0.0,same_build_sequence
frame_0517.jpg,frame_0518.jpg,0.0,same_build_sequence
frame_0518.jpg,frame_0519.jpg,0.0,same_build_sequence
frame_0519.jpg,frame_0520.jpg,0.0,same_build_sequence
frame_0520.jpg,frame_0521.jpg,0.0,same_build_sequence
frame_0521.jpg,frame_0522.jpg,0.0,same_build_sequence
frame_0522.jpg,frame_0523.jpg,0.0,same_build_sequence
frame_0523.jpg,frame_0524.jpg,0.0,same_build_sequence
frame_0524.jpg,frame_0525.jpg,0.0,same_build_sequence
frame_0525.jpg,frame_0526.jpg,0.0,same_build_sequence
frame_0526.jpg,frame_0527.jpg,0.0,same_build_sequence
frame_0527.jpg,frame_0528.jpg,0.0,same_build_sequence
frame_0528.jpg,frame_0529.jpg,0.123906,new_slide
frame_0529.jpg,frame_0530.jpg,0.0,same_build_sequence
frame_0530.jpg,frame_0531.jpg,0.0,same_build_sequence
frame_0531.jpg,frame_0532.jpg,0.0,same_build_sequence
frame_0532.jpg,frame_0533.jpg,0.0,same_build_sequence
frame_0533.jpg,frame_0534.jpg,0.0,same_build_sequence
frame_0534.jpg,frame_0535.jpg,0.0,same_build_sequence
frame_0535.jpg,frame_0536.jpg,0.0,same_build_sequence
frame_0536.jpg,frame_0537.jpg,0.0,same_build_sequence
frame_0537.jpg,frame_0538.jpg,0.0,same_build_sequence
frame_0538.jpg,frame_0539.jpg,0.0,same_build_sequence
frame_0539.jpg,frame_0540.jpg,0.0,same_build_sequence
frame_0540.jpg,frame_0541.jpg,0.0,same_build_sequence
frame_0541.jpg,frame_0542.jpg,0.0,same_build_sequence
frame_0542.jpg,frame_0543.jpg,0.0,same_build_sequence
frame_0543.jpg,frame_0544.jpg,0.0,same_build_sequence
frame_0544.jpg,frame_0545.jpg,0.0,same_build_sequence
frame_0545.jpg,frame_0546.jpg,0.0,same_build_sequence
frame_0546.jpg,frame_0547.jpg,0.0,same_build_sequence
frame_0547.jpg,frame_0548.jpg,0.248385,new_slide
frame_0548.jpg,frame_0549.jpg,0.017118,same_build_sequence
frame_0549.jpg,frame_0550.jpg,0.011615,same_build_sequence
frame_0550.jpg,frame_0551.jpg,0.0,same_build_sequence
